,id,path,features_openvino
831,person_16,in/person_16\654.jpg,"[-0.1603689044713974, 0.1539439857006073, 0.10887867957353592, -0.059959251433610916, -0.1763778030872345, -0.10638531297445297, -0.00014946423470973969, -0.1429573893547058, 0.13676902651786804, -0.1121864765882492, 0.11439201980829239, -0.07086973637342453, -0.1864214837551117, 0.06971290707588196, -0.10667675733566284, 0.1961183249950409, -0.09586499631404877, -0.16567744314670563, -0.0660485029220581, -0.019504832103848457, 0.06032618507742882, 0.05072015896439552, 0.0162994172424078, 0.0932702124118805, -0.07294131815433502, -0.27867379784584045, -0.07222610712051392, -0.03467712178826332, 0.06134768947958946, -0.02255626581609249, -0.04227188229560852, 0.05719221383333206, -0.2164386361837387, -0.09649989753961563, 0.062030307948589325, 0.10773119330406189, -0.01426664274185896, -0.09177937358617783, 0.19303548336029053, -0.01379326917231083, -0.2661114037036896, 0.0009031551890075207, 0.13736610114574432, 0.28624778985977173, 0.22263646125793457, 0.0024735950864851475, 0.0326961874961853, -0.1572565734386444, 0.14844910800457, -0.23442888259887695, -0.011949721723794937, 0.05324244499206543, 0.08493837714195251, 0.055320627987384796, 0.03712617605924606, -0.1698768138885498, 0.0862516239285469, 0.117637999355793, -0.23562802374362946, 0.02467021532356739, 0.1127006933093071, -0.08466096222400665, 0.0036152303218841553, -0.06420774757862091, 0.24614085257053375, 0.06088053807616234, -0.07435441762208939, -0.13435614109039307, 0.187135249376297, -0.20224520564079285, 0.02207235060632229, 0.12945415079593658, -0.07935036718845367, -0.1282006949186325, -0.2515639662742615, -0.02788383886218071, 0.45982545614242554, 0.18741470575332642, -0.09576576203107834, 0.05411016196012497, -0.07039298862218857, 0.011262036859989166, 0.08192621171474457, 0.09760681539773941, -0.05084332823753357, 0.0060047488659620285, -0.09007468074560165, 0.051484614610672, 0.25306612253189087, -0.0408087782561779, -0.003857347648590803, 0.20623883605003357, 0.0654473528265953, -0.0030336668714880943, -0.0007690312340855598, 0.05476133152842522, -0.16945022344589233, 0.0008033793419599533, -0.1644040197134018, -0.04206913337111473, -0.049148302525281906, -0.008241435512900352, 0.05408976227045059, 0.15312007069587708, -0.2031874805688858, 0.09864810854196548, -0.0547066405415535, -0.019778169691562653, -0.061085741966962814, -0.014498652890324593, -0.03969497233629227, -0.04619677737355232, 0.08933092653751373, -0.18674296140670776, 0.1296665072441101, 0.1401033103466034, -0.04047497361898422, 0.10993051528930664, 0.054825618863105774, 0.0387030690908432, 0.033222030848264694, -0.038289785385131836, -0.11289545148611069, -0.03602670878171921, 0.1274767816066742, -0.0905207023024559, 0.1377035528421402, 0.018653661012649536]"
832,person_17,in/person_17\552.jpg,"[-0.10510271042585373, 0.08502659946680069, 0.11219073086977005, -0.05692039802670479, -0.12426625937223434, -0.005502473562955856, 0.020646892488002777, -0.042582057416439056, 0.21843135356903076, -0.08005499094724655, 0.19631914794445038, -0.03277194872498512, -0.16377346217632294, 0.08055957406759262, -0.09395653754472733, 0.12822967767715454, -0.1368255466222763, -0.09777028113603592, -0.04134008660912514, -0.011152412742376328, 0.11149835586547852, 0.07529829442501068, 0.014291569590568542, 0.08906930685043335, -0.14723095297813416, -0.33584141731262207, -0.07754460722208023, -0.09863553196191788, -0.008431389927864075, -0.10648605972528458, 0.01638741046190262, 0.09002144634723663, -0.1726289540529251, -0.03031197004020214, -0.014208968728780746, 0.07103566825389862, -0.04972421005368233, -0.021615881472826004, 0.20120272040367126, 0.05247484892606735, -0.2968750298023224, 0.10085277259349823, 0.08341662585735321, 0.3199743628501892, 0.2063489407300949, 0.017385341227054596, -0.020906807854771614, -0.05657639726996422, 0.13816972076892853, -0.27719199657440186, 0.0187784805893898, 0.15594184398651123, 0.08014628291130066, 0.07365186512470245, 0.09067106992006302, -0.04487990960478783, 0.03723106160759926, 0.014369433745741844, -0.16931824386119843, 0.04696163535118103, 0.09214431047439575, -0.09391878545284271, 0.0572563111782074, -0.042275622487068176, 0.1273280382156372, 0.05937311053276062, -0.07756422460079193, -0.10672479122877121, 0.09111136943101883, -0.20924511551856995, -0.09216774255037308, 0.14601421356201172, -0.12176989763975143, -0.15406252443790436, -0.28880438208580017, 0.005850488319993019, 0.4776286482810974, 0.12940064072608948, -0.14107416570186615, 0.05901560187339783, -0.06580278277397156, -0.020970935001969337, 0.0851917415857315, 0.1524507999420166, 0.022408178076148033, 0.010783756151795387, -0.09422784298658371, 0.05774495750665665, 0.21684998273849487, -0.05510172247886658, -0.02789219468832016, 0.23718604445457458, 0.06247369199991226, 0.027721477672457695, 0.013801216147840023, 0.11721928417682648, -0.11471483111381531, -0.017828820273280144, -0.14050452411174774, -0.0065194396302104, -0.04024732485413551, 0.036274947226047516, -0.02747677080333233, 0.1014523133635521, -0.22071905434131622, 0.1940813660621643, -0.016047755256295204, -0.04386312887072563, -0.024337206035852432, 0.066154845058918, -0.04025150090456009, -0.02332228608429432, 0.08852892369031906, -0.23644985258579254, 0.1278502643108368, 0.13940118253231049, -0.062360867857933044, 0.08225996792316437, 0.008501073345541954, 0.02979283407330513, -0.03510003536939621, -0.007489009760320187, -0.11832564324140549, -0.0979919359087944, 0.028318198397755623, -0.011941753327846527, 0.03761197254061699, -0.0071979695931077]"
833,person_17,in/person_17\588.jpg,"[-0.07016665488481522, 0.07867171615362167, 0.09758644551038742, -0.054182086139917374, -0.08867644518613815, -0.0362345352768898, -0.0207948200404644, -0.11782354861497879, 0.2103992998600006, -0.13143911957740784, 0.16248168051242828, -0.06348410248756409, -0.1984865367412567, 0.008655384182929993, -0.04014080390334129, 0.18163228034973145, -0.11312069743871689, -0.11020966619253159, -0.020419005304574966, 0.02934778854250908, 0.03341797739267349, 0.12827101349830627, -0.01884908229112625, 0.06094343215227127, -0.08864954113960266, -0.3528974652290344, -0.07793343812227249, -0.0789223238825798, 0.03404400870203972, -0.06883877515792847, -0.01954052224755287, 0.06752511113882065, -0.19331812858581543, -0.09682418406009674, 0.04472330957651138, 0.060017913579940796, -0.09940347075462341, -0.11064822226762772, 0.22588537633419037, 0.06099037453532219, -0.2589222192764282, 0.03929977864027023, 0.08598724007606506, 0.2722229063510895, 0.17140348255634308, 0.022176366299390793, 0.021904535591602325, -0.13399101793766022, 0.11525001376867294, -0.2718803882598877, -0.03489365428686142, 0.10427597910165787, 0.06886418908834457, 0.08334415405988693, 0.05369020625948906, -0.11129690706729889, 0.050905197858810425, 0.06960803270339966, -0.286855012178421, 0.014494737610220909, 0.10890461504459381, -0.028521345928311348, 0.040767915546894073, 0.006962398532778025, 0.23837625980377197, 0.04166014865040779, -0.09982315450906754, -0.0760859027504921, 0.11972851306200027, -0.21638451516628265, -0.04027556627988815, 0.08751685917377472, -0.05989452823996544, -0.18213123083114624, -0.27194198966026306, 0.00990598089993, 0.39303120970726013, 0.17724774777889252, -0.10302107781171799, 0.07167843729257584, -0.059864360839128494, -0.03889363259077072, 0.07800999283790588, 0.1261594146490097, 0.0008375197649002075, -0.007300131022930145, 0.004084636922925711, 0.025008466094732285, 0.20736321806907654, -0.0008330829441547394, 0.02929607219994068, 0.2515982985496521, 0.049422673881053925, -0.0034915260039269924, -0.00942554883658886, 0.049303535372018814, -0.13116757571697235, -0.03233131393790245, -0.11285150796175003, -0.04553663730621338, -0.008543026633560658, 0.05791953578591347, 0.09995686262845993, 0.19926650822162628, -0.24556657671928406, 0.21012602746486664, -0.04260583966970444, -0.08230523765087128, 0.0582684762775898, 0.030973346903920174, -0.015097527764737606, -0.0552087239921093, 0.07552462816238403, -0.23399166762828827, 0.11416298896074295, 0.10628650337457657, -0.030790874734520912, 0.11663424968719482, 0.016879873350262642, 0.0415508896112442, -0.025839081034064293, -0.015078091062605381, -0.17110666632652283, -0.08879541605710983, 0.08368369191884995, -0.014864909462630749, 0.10977749526500702, -0.01754174195230007]"
834,person_17,in/person_17\591.jpg,"[-0.0555020347237587, 0.10485221445560455, 0.12797756493091583, -0.07692712545394897, -0.12654408812522888, 0.029123198240995407, -0.05684681981801987, -0.08167540282011032, 0.18751759827136993, -0.13303127884864807, 0.19557848572731018, 0.033678531646728516, -0.1626749336719513, 0.09188465774059296, -0.02147439680993557, 0.18767791986465454, -0.20203155279159546, -0.0663766860961914, -0.07014703005552292, -0.009153369814157486, -0.06282905489206314, 0.12601180374622345, 0.06670591980218887, 0.035119250416755676, -0.12775608897209167, -0.3045569956302643, -0.04335370659828186, -0.09242511540651321, 0.0980798602104187, -0.03617826849222183, -0.08495758473873138, 0.046352073550224304, -0.1201409175992012, 0.02036835253238678, 0.10175347328186035, 0.08414079248905182, -0.0863286554813385, -0.049183327704668045, 0.19950497150421143, 0.03462586551904678, -0.2583036720752716, 0.002644194755703211, 0.056688737124204636, 0.23595362901687622, 0.25525736808776855, 0.009690748527646065, 0.03244675323367119, -0.14198409020900726, 0.09766782820224762, -0.2923238277435303, 0.032686058431863785, 0.12077923119068146, -0.015004095621407032, 0.09379968792200089, 0.06509432196617126, -0.15345214307308197, 0.027721257880330086, 0.08039277046918869, -0.1446211189031601, -0.002092816634103656, 0.12073249369859695, 0.018572458997368813, 0.05186351016163826, -0.0038229217752814293, 0.23518148064613342, 0.07137680053710938, -0.14095763862133026, -0.14379334449768066, 0.09058527648448944, -0.220481738448143, -0.05383755639195442, 0.08849960565567017, -0.08336498588323593, -0.15895192325115204, -0.20946891605854034, -0.05057544633746147, 0.43850070238113403, 0.17643645405769348, -0.12657558917999268, 0.046881452202796936, -0.08927880227565765, -0.10359162092208862, 0.07230531424283981, 0.11661985516548157, -0.05494948476552963, 0.006208793260157108, -0.003345949575304985, 0.005172667093575001, 0.26694634556770325, -0.03570036590099335, 0.06126474589109421, 0.24173808097839355, 0.029996054247021675, 0.0007328866049647331, 0.018907055258750916, 0.06056162342429161, -0.11952081322669983, -0.01777065545320511, -0.14836733043193817, -0.06736662983894348, -0.07483376562595367, -0.04555412754416466, 0.03836391121149063, 0.16682541370391846, -0.29884451627731323, 0.27069878578186035, -0.037489134818315506, -0.0493541844189167, 0.06847116351127625, 0.054481491446495056, -0.03954312950372696, -0.05006007105112076, 0.19345253705978394, -0.22282637655735016, 0.15043091773986816, 0.1878155618906021, 0.04923366755247116, 0.11539752781391144, 0.05559813976287842, 0.07442443817853928, -0.020220674574375153, 0.03879808634519577, -0.13444605469703674, -0.06137923151254654, 0.005762767978012562, -0.1231558695435524, 0.05361782759428024, 0.00923210009932518]"
835,person_17,in/person_17\596.jpg,"[-0.08389630168676376, 0.1117391288280487, 0.1258200705051422, -0.06254221498966217, -0.059886131435632706, -0.03303680568933487, -0.05412835255265236, -0.0969160944223404, 0.19620592892169952, -0.13610638678073883, 0.1458892524242401, -0.05172490328550339, -0.18477369844913483, 0.0201742984354496, -0.03710300475358963, 0.19322949647903442, -0.13911829888820648, -0.10606125742197037, -0.03567945957183838, 0.036094892770051956, 0.014589342288672924, 0.12666034698486328, 0.003874418791383505, 0.043145179748535156, -0.10660116374492645, -0.33385562896728516, -0.09363842010498047, -0.08948183059692383, 0.02511521801352501, -0.06043563038110733, -0.0747581198811531, 0.0241398923099041, -0.1451386660337448, -0.09400395303964615, 0.07339145988225937, 0.08818193525075912, -0.06925986707210541, -0.10591201484203339, 0.21508106589317322, 0.03479650989174843, -0.2667657732963562, 0.05002100020647049, 0.0837578997015953, 0.2888660430908203, 0.21951626241207123, 0.03772880509495735, 0.014119356870651245, -0.1556098610162735, 0.15277649462223053, -0.2602505683898926, 0.015187076292932034, 0.09486465901136398, 0.04747951030731201, 0.11276504397392273, 0.05534286051988602, -0.10132522135972977, 0.051263924688100815, 0.09301343560218811, -0.23348353803157806, -0.019862918183207512, 0.13594387471675873, -0.013622105121612549, 0.06013861298561096, -0.014540056698024273, 0.24773745238780975, 0.05947127193212509, -0.11674674600362778, -0.1280290186405182, 0.10715225338935852, -0.20260755717754364, -0.050481315702199936, 0.07453608512878418, -0.08450297266244888, -0.14880138635635376, -0.24926595389842987, 0.012385469861328602, 0.39410555362701416, 0.1864694207906723, -0.10436364263296127, 0.08072984218597412, -0.0928974524140358, -0.04144611954689026, 0.08569697290658951, 0.12834133207798004, 0.0041208043694496155, 0.008540423586964607, 0.01892368495464325, 0.0046152593567967415, 0.24737539887428284, -0.024051712825894356, 0.023417450487613678, 0.21261359751224518, 0.03785675764083862, 0.015021905303001404, 0.0020264997147023678, 0.027186404913663864, -0.13740497827529907, 0.006297627929598093, -0.13694912195205688, -0.037912532687187195, -0.01221011858433485, 0.055714141577482224, 0.09346766024827957, 0.1989888697862625, -0.24947893619537354, 0.228447824716568, -0.03037429228425026, -0.04299864172935486, 0.08103714883327484, 0.046101413667201996, -0.03577514365315437, -0.058876436203718185, 0.11097940802574158, -0.23196402192115784, 0.1358954757452011, 0.11349186301231384, 0.0032310285605490208, 0.10385755449533463, 0.055886201560497284, 0.07142844796180725, -0.009719298221170902, 0.025636423379182816, -0.18356771767139435, -0.06831235438585281, 0.11162307113409042, -0.006619709078222513, 0.1305539906024933, -0.0005864622071385384]"
836,person_17,in/person_17\598.jpg,"[-0.07812294363975525, 0.12349619716405869, 0.1529558002948761, -0.08701404929161072, -0.15898701548576355, 0.011952560395002365, -0.07471533864736557, -0.058333542197942734, 0.17308367788791656, -0.131199449300766, 0.1815025359392166, 0.018375467509031296, -0.15238620340824127, 0.08287069946527481, -0.02527645416557789, 0.18176743388175964, -0.19478096067905426, -0.10363863408565521, -0.04704272374510765, -0.012636306695640087, -0.047879066318273544, 0.14859014749526978, 0.04102949798107147, 0.0376802496612072, -0.1273019015789032, -0.2973390519618988, -0.007874560542404652, -0.06717535108327866, 0.09390521794557571, -0.04987483099102974, -0.06454107910394669, 0.07498404383659363, -0.14148534834384918, 0.0024314001202583313, 0.09056223928928375, 0.12576965987682343, -0.0997239202260971, -0.050034116953611374, 0.2081233710050583, 0.05151796340942383, -0.2715315520763397, 0.010545318946242332, 0.03937423974275589, 0.2566238343715668, 0.2527938783168793, 0.019619310274720192, 0.016372114419937134, -0.15034371614456177, 0.09168825298547745, -0.31063127517700195, 0.037339963018894196, 0.16142871975898743, -0.009875861927866936, 0.09546620398759842, 0.038522958755493164, -0.16542533040046692, 0.045551858842372894, 0.05630573630332947, -0.16452442109584808, -0.004482938442379236, 0.1330985724925995, -0.02442188188433647, 0.07358263432979584, -0.015264288522303104, 0.247301384806633, 0.05431481823325157, -0.11443536728620529, -0.12344913184642792, 0.13143382966518402, -0.19430257380008698, -0.07379741221666336, 0.10546530038118362, -0.06267251074314117, -0.14802560210227966, -0.2018847018480301, -0.03331426531076431, 0.41192635893821716, 0.17038565874099731, -0.1200680062174797, 0.05533575639128685, -0.09117807447910309, -0.08765054494142532, 0.062163326889276505, 0.12931066751480103, -0.05063508823513985, -0.018168829381465912, -0.0003523044288158417, 0.015466995537281036, 0.25443676114082336, -0.030172273516654968, 0.05574607849121094, 0.2490307092666626, 0.0686955526471138, 0.007279896177351475, 0.04164259135723114, 0.05681075528264046, -0.09783334285020828, 0.0070617846213281155, -0.14334870874881744, -0.045107416808605194, -0.05683692917227745, -0.05903533473610878, 0.04846597835421562, 0.17799901962280273, -0.2830808460712433, 0.25914424657821655, -0.0333365835249424, -0.045166414231061935, 0.0696670189499855, 0.04423777386546135, -0.026741230860352516, -0.06955863535404205, 0.18619047105312347, -0.2287624180316925, 0.17204749584197998, 0.18561668694019318, 0.044307515025138855, 0.14059114456176758, 0.07878252118825912, 0.09561166167259216, -0.004286996088922024, -0.002907141111791134, -0.13181570172309875, -0.05927885323762894, 0.01463019847869873, -0.10202770680189133, 0.04749663919210434, 0.05435696989297867]"
837,person_17,in/person_17\603.jpg,"[-0.0802924633026123, 0.11523978412151337, 0.13289177417755127, -0.04045454040169716, -0.06853481382131577, -0.04234671965241432, -0.038691289722919464, -0.08997711539268494, 0.18376335501670837, -0.12551136314868927, 0.137224480509758, -0.05767984315752983, -0.17256928980350494, 0.025685984641313553, -0.03141576796770096, 0.17887762188911438, -0.13494005799293518, -0.1216307133436203, -0.04381562024354935, 0.039454326033592224, 0.03430118411779404, 0.13714607059955597, -0.009317377582192421, 0.03745228797197342, -0.10101228952407837, -0.3199537992477417, -0.08141089975833893, -0.1026378870010376, 0.06497341394424438, -0.06339306384325027, -0.07087712734937668, 0.01664576306939125, -0.14270181953907013, -0.10244766622781754, 0.06887196749448776, 0.08318651467561722, -0.06191353127360344, -0.11206437647342682, 0.21319672465324402, 0.02848431095480919, -0.28334710001945496, 0.08345957845449448, 0.06544733047485352, 0.2860949635505676, 0.22623543441295624, 0.0357900932431221, 0.002967553213238716, -0.15586833655834198, 0.14070826768875122, -0.25317543745040894, 0.006142310798168182, 0.0970907211303711, 0.05368996039032936, 0.12018643319606781, 0.0671473890542984, -0.11697156727313995, 0.06790280342102051, 0.05015324801206589, -0.23558661341667175, -0.012379046529531479, 0.11162561178207397, -0.01709030196070671, 0.09996886551380157, 0.007863692939281464, 0.2220766395330429, 0.015386201441287994, -0.08339518308639526, -0.12717722356319427, 0.09602303057909012, -0.22299961745738983, -0.061553940176963806, 0.09935809671878815, -0.07151955366134644, -0.13589012622833252, -0.25219956040382385, -0.005454700440168381, 0.396715372800827, 0.18941861391067505, -0.13942120969295502, 0.10597046464681625, -0.0848429873585701, -0.04630913957953453, 0.11558873951435089, 0.1356329470872879, 0.024428511038422585, 0.01097702607512474, -0.0116322822868824, -0.016818542033433914, 0.2528594136238098, -0.03712332621216774, 0.0062007294036448, 0.22647961974143982, 0.05347900092601776, 0.01591196097433567, 0.027750346809625626, 0.025101080536842346, -0.1259625256061554, -0.0064963363111019135, -0.1241081953048706, -0.06543070822954178, 0.006786665879189968, 0.06195962056517601, 0.07170002907514572, 0.19114559888839722, -0.24839578568935394, 0.22286245226860046, -0.028356920927762985, -0.030369270592927933, 0.06385911256074905, 0.042329154908657074, -0.02593780681490898, -0.0409422293305397, 0.11854328215122223, -0.23332688212394714, 0.1501307189464569, 0.12777020037174225, -0.020709911361336708, 0.09621879458427429, 0.05763751268386841, 0.04328953102231026, -0.01383291557431221, 0.02121783047914505, -0.1703234314918518, -0.0795784741640091, 0.09895792603492737, -0.0021127089858055115, 0.1292354017496109, 0.012964269146323204]"
838,person_17,in/person_17\605.jpg,"[-0.08167620003223419, 0.10668236762285233, 0.17645198106765747, -0.07974577695131302, -0.1540820151567459, -0.02522345818579197, -0.06523861736059189, -0.04960146173834801, 0.14825397729873657, -0.1209334284067154, 0.18295668065547943, -0.0008895965293049812, -0.13204821944236755, 0.09780974686145782, -0.034566886723041534, 0.19923877716064453, -0.1922852098941803, -0.08943865448236465, -0.05358744412660599, -0.028309691697359085, -0.044301871210336685, 0.16160166263580322, 0.028353115543723106, 0.023084037005901337, -0.1150335967540741, -0.2971567213535309, -0.020743610337376595, -0.08037610352039337, 0.11095214635133743, -0.04372040182352066, -0.05368902534246445, 0.07350396364927292, -0.12923504412174225, 0.0022373180836439133, 0.1023663803935051, 0.11963235586881638, -0.07332871109247208, -0.04964934289455414, 0.18843749165534973, 0.046910446137189865, -0.26433026790618896, 0.037466105073690414, 0.05479856953024864, 0.2588498592376709, 0.239274799823761, 0.02773972786962986, 0.02672423981130123, -0.1645440012216568, 0.08773684501647949, -0.2812783122062683, 0.014913644641637802, 0.12857843935489655, -0.007579206954687834, 0.09861528873443604, 0.04226631671190262, -0.17507700622081757, 0.06873207539319992, 0.04362724348902702, -0.19115854799747467, 0.020408928394317627, 0.13393397629261017, -0.026771627366542816, 0.08717331290245056, -0.0030552465468645096, 0.2444937378168106, 0.02896791882812977, -0.12029881030321121, -0.1354653686285019, 0.11799637973308563, -0.20950816571712494, -0.06290677189826965, 0.10001187026500702, -0.06832444667816162, -0.13740502297878265, -0.23379389941692352, -0.0374535508453846, 0.3986724317073822, 0.15801779925823212, -0.13367804884910583, 0.05958912521600723, -0.06861268728971481, -0.0869215726852417, 0.07716970890760422, 0.15228620171546936, -0.04317653179168701, -0.01952020451426506, -0.016833480447530746, 0.006176423281431198, 0.2540486454963684, -0.043475233018398285, 0.05732158198952675, 0.23692378401756287, 0.05192700773477554, 0.01831624284386635, 0.012580405920743942, 0.06542320549488068, -0.13313190639019012, 0.0034660976380109787, -0.12628339231014252, -0.04535637050867081, -0.06732629984617233, -0.042158257216215134, 0.038332339376211166, 0.18324322998523712, -0.2673947215080261, 0.25510457158088684, -0.0553557462990284, -0.0527801588177681, 0.02583659067749977, 0.041053228080272675, -0.01332000270485878, -0.05487816408276558, 0.1843002289533615, -0.20194584131240845, 0.18174457550048828, 0.2148289829492569, 0.04755896329879761, 0.1258922964334488, 0.08030521869659424, 0.0669781044125557, -0.010807090438902378, 0.01683947443962097, -0.14053070545196533, -0.044781576842069626, -0.0023483047261834145, -0.12868310511112213, 0.04649709537625313, 0.052655648440122604]"
839,person_17,in/person_17\609.jpg,"[-0.10111001878976822, 0.11143016815185547, 0.08651736378669739, -0.038023386150598526, -0.049393393099308014, -0.03241213411092758, -0.04887358844280243, -0.11735883355140686, 0.18920740485191345, -0.1537589430809021, 0.1490531712770462, -0.04650002717971802, -0.16100463271141052, 0.008355708792805672, -0.05607346072793007, 0.18991589546203613, -0.1569918394088745, -0.11976150423288345, -0.027299057692289352, 0.01546469982713461, 0.03851766884326935, 0.09602817893028259, 0.012928754091262817, 0.06371686607599258, -0.11685691773891449, -0.265359103679657, -0.08376002311706543, -0.12846168875694275, 0.034329771995544434, -0.08807367831468582, -0.052264172583818436, 0.012659103609621525, -0.09972823411226273, -0.05264182388782501, 0.038475457578897476, 0.07131323218345642, -0.0253148190677166, -0.09357389062643051, 0.21344800293445587, 0.003780362196266651, -0.27256932854652405, 0.07093331962823868, 0.06532150506973267, 0.29832035303115845, 0.20007865130901337, 0.027553364634513855, -0.013819552958011627, -0.15684060752391815, 0.1555880308151245, -0.2576104402542114, -0.0063349902629852295, 0.06553240120410919, 0.01188589632511139, 0.08735889941453934, 0.05385352671146393, -0.09792020916938782, 0.0663134753704071, 0.03916063904762268, -0.18674646317958832, -0.016137517988681793, 0.09514269977807999, -0.030108196660876274, 0.058552391827106476, -0.010847833007574081, 0.22805306315422058, 0.05149346590042114, -0.09947085380554199, -0.09528985619544983, 0.08410651981830597, -0.2204951047897339, -0.08564525097608566, 0.09807849675416946, -0.063141830265522, -0.1382468342781067, -0.23745407164096832, -0.03422989696264267, 0.4422183632850647, 0.17519725859165192, -0.13536667823791504, 0.11313562095165253, -0.05764942616224289, -0.048617199063301086, 0.13278107345104218, 0.17089512944221497, 0.007816217839717865, 0.023425284773111343, -0.00939230341464281, -0.012825638055801392, 0.2645401060581207, -0.03913912922143936, 0.003104357747361064, 0.2066027671098709, 0.05860656499862671, 0.03430064395070076, 0.0323631688952446, 0.025939593091607094, -0.09142915904521942, -0.016238350421190262, -0.12127544730901718, -0.054330941289663315, 0.0068267774768173695, 0.051062747836112976, 0.03950567916035652, 0.14232511818408966, -0.2441718727350235, 0.23063461482524872, 0.00724422512575984, -0.03861617296934128, 0.0709308460354805, 0.0672270655632019, -0.009626317769289017, -0.014050625264644623, 0.12163598835468292, -0.22623619437217712, 0.13077126443386078, 0.1318168044090271, 0.013002414256334305, 0.11092837154865265, 0.04856478422880173, 0.06275757402181625, -0.02956700325012207, 0.03425360098481178, -0.16430127620697021, -0.08024802058935165, 0.10194198787212372, -0.026849620044231415, 0.13603824377059937, -0.004174032248556614]"
840,person_17,in/person_17\611.jpg,"[-0.062452930957078934, 0.11497068405151367, 0.1689104288816452, -0.09156473726034164, -0.1673761010169983, -0.007979843765497208, -0.10912163555622101, -0.07989340275526047, 0.14099149405956268, -0.12085875123739243, 0.18741819262504578, 0.006649373099207878, -0.13523037731647491, 0.07921504974365234, -0.04329126328229904, 0.20117580890655518, -0.19079454243183136, -0.09746991097927094, -0.0528356209397316, -0.00959089957177639, -0.05238351225852966, 0.14165998995304108, 0.025434166193008423, 0.02110428735613823, -0.11922803521156311, -0.3098072409629822, -0.033387038856744766, -0.06558801978826523, 0.08678498864173889, -0.027748074382543564, -0.0712004005908966, 0.0763557106256485, -0.1382165104150772, -0.00022408738732337952, 0.09917523711919785, 0.11666714400053024, -0.06686744838953018, -0.039325959980487823, 0.18434259295463562, 0.054580189287662506, -0.272675096988678, 0.05209170654416084, 0.0714263916015625, 0.24917863309383392, 0.2375497668981552, 0.020940829068422318, 0.037793464958667755, -0.15684115886688232, 0.08801380544900894, -0.2794339656829834, 0.022950410842895508, 0.15112969279289246, -0.0041308049112558365, 0.09770031273365021, 0.04012957215309143, -0.16067108511924744, 0.06430017948150635, 0.0530078299343586, -0.1787891685962677, 0.010038567706942558, 0.1447400450706482, -0.020119627937674522, 0.0700988620519638, -0.0171609278768301, 0.24245396256446838, 0.04697835072875023, -0.12192633002996445, -0.13779227435588837, 0.10186459869146347, -0.18463841080665588, -0.07527542859315872, 0.08211866021156311, -0.08260929584503174, -0.13482987880706787, -0.2606164515018463, -0.037740498781204224, 0.4183788001537323, 0.16718588769435883, -0.1515357941389084, 0.059221476316452026, -0.0883142277598381, -0.09677792340517044, 0.06495709717273712, 0.11906196177005768, -0.04066835343837738, -0.0015658866614103317, -0.020386328920722008, 0.012579001486301422, 0.26148656010627747, -0.03830643743276596, 0.07416780292987823, 0.24124540388584137, 0.0660516768693924, 0.02320440486073494, 0.016033155843615532, 0.08486548066139221, -0.1316273957490921, -0.0188552588224411, -0.15440447628498077, -0.05171341076493263, -0.07583983242511749, -0.0359024778008461, 0.04085639491677284, 0.17458534240722656, -0.28057754039764404, 0.263010174036026, -0.029314864426851273, -0.06002731993794441, 0.02276407554745674, 0.05080309882760048, -0.020860424265265465, -0.06165120005607605, 0.18786202371120453, -0.19789525866508484, 0.16623079776763916, 0.20274291932582855, 0.0711221769452095, 0.12114793062210083, 0.09966869652271271, 0.063478983938694, -0.03599763661623001, 6.056483834981918e-05, -0.11951635777950287, -0.0684192031621933, -0.00334476912394166, -0.11840493232011795, 0.05640886723995209, 0.06382192671298981]"
