,tx_magface,ty_magface,labels,path
716,0.27383563,0.42463896,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/861.jpg
717,0.66322476,0.123369195,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1239.jpg
718,0.08038753,0.37957555,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/958.jpg
719,0.21204549,0.5956051,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1453.jpg
720,0.27843282,0.5762027,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1352.jpg
721,0.75153816,0.513194,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/340.jpg
722,0.16148244,0.5670438,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1491.jpg
723,0.40916204,0.52592766,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1606.jpg
724,0.50015867,0.48831946,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1703.jpg
725,0.15639612,0.55384785,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1501.jpg
726,0.13392277,0.4456717,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1208.jpg
727,0.81619406,0.45349726,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/192.jpg
728,0.27104577,0.40630916,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/851.jpg
729,0.7368482,0.35134187,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/75.jpg
730,0.8136335,0.47432417,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/214.jpg
731,0.80114394,0.4940712,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/256.jpg
732,0.25902906,0.44319966,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/766.jpg
733,0.14540918,0.44393918,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1214.jpg
734,0.35229814,0.33731902,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/894.jpg
735,0.7478462,0.52349466,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/352.jpg
736,0.2540771,0.5998456,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1389.jpg
737,0.65561026,0.1947867,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1350.jpg
738,0.12087045,0.5467044,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1536.jpg
739,0.75526816,0.32715514,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/58.jpg
740,0.31126308,0.34207273,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1004.jpg
741,0.51848763,0.54368204,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1685.jpg
742,0.14246912,0.5526417,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1521.jpg
743,0.7769676,0.34779078,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/6.jpg
744,0.7924065,0.5020627,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/268.jpg
745,0.68330204,0.48143873,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/368.jpg
746,0.49383587,0.48575324,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1701.jpg
747,0.8184321,0.42942125,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/170.jpg
748,0.41381654,0.5243537,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1609.jpg
749,0.074562244,0.38279095,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/939.jpg
750,0.08188099,0.38506186,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/952.jpg
751,0.39399117,0.51831806,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1597.jpg
752,0.39958265,0.5256753,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1601.jpg
753,0.21846972,0.37628946,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/647.jpg
754,0.23431352,0.3515139,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/627.jpg
755,0.2749378,0.39773944,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/844.jpg
756,0.7470761,0.3799998,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/88.jpg
757,0.24881944,0.4047152,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/706.jpg
758,0.13260108,0.28830516,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1235.jpg
759,0.74599797,0.38874546,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/96.jpg
760,0.077163234,0.3878692,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/945.jpg
761,0.6800145,0.4811197,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/378.jpg
762,0.14243937,0.5486489,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1528.jpg
763,0.7548372,0.33287123,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/54.jpg
764,0.7684596,0.33715436,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/12.jpg
765,0.49889013,0.4886152,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1705.jpg
766,0.22909233,0.39761308,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/671.jpg
767,0.5003992,0.50000525,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1754.jpg
768,0.25414264,0.41587222,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/734.jpg
769,0.11755681,0.5323189,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1560.jpg
770,0.25344935,0.44056383,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/750.jpg
771,0.31135678,0.34676692,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1016.jpg
772,0.24098828,0.5753493,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1415.jpg
773,0.7765171,0.37120515,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/29.jpg
774,0.6807038,0.13068134,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1247.jpg
775,0.5152008,0.5534199,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1659.jpg
776,0.20018925,0.41311884,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/606.jpg
777,0.784877,0.40101743,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/150.jpg
778,0.4840965,0.48985243,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1723.jpg
779,0.118485495,0.54045063,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1541.jpg
780,0.23746921,0.5772812,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1417.jpg
781,0.6778647,0.48499623,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/390.jpg
782,0.49286184,0.48788068,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1717.jpg
783,0.1615413,0.31953114,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1030.jpg
784,0.25337884,0.4351097,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/743.jpg
785,0.071735814,0.39280412,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/911.jpg
786,0.8205227,0.47148678,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/200.jpg
787,0.27318698,0.40005568,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/847.jpg
788,0.76112044,0.34983686,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/21.jpg
789,0.13348544,0.3572308,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1124.jpg
790,0.2523604,0.6051513,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1391.jpg
791,0.80784494,0.42609125,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/166.jpg
792,0.24013568,0.6089452,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1395.jpg
793,0.50980324,0.53173125,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1692.jpg
794,0.25880313,0.5729144,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1384.jpg
795,0.4211353,0.53522867,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1615.jpg
796,0.70364106,0.21421579,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1314.jpg
797,0.3915717,0.5136589,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1593.jpg
798,0.3880135,0.52028185,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1583.jpg
799,0.07139707,0.38272128,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/933.jpg
800,0.14840473,0.44006377,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1217.jpg
801,0.07948546,0.37760904,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/956.jpg
802,0.26840657,0.57985985,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1357.jpg
803,0.79381806,0.40875754,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/162.jpg
804,0.48795125,0.5280211,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1785.jpg
805,0.07650542,0.38739046,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/943.jpg
806,0.1134014,0.29199263,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1168.jpg
807,0.6505205,0.46117553,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/426.jpg
808,0.13364355,0.28583512,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1236.jpg
809,0.42708924,0.49974272,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1625.jpg
810,0.7313895,0.19476733,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1271.jpg
811,0.14934109,0.43881044,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1218.jpg
812,0.2540329,0.44495165,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/758.jpg
813,0.24998255,0.6098809,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1368.jpg
814,0.11101973,0.36065382,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1136.jpg
815,0.39011586,0.5225598,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1581.jpg
816,0.52323765,0.55123216,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1668.jpg
817,0.7175423,0.1830446,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1276.jpg
818,0.710546,0.21279226,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1311.jpg
819,0.4831208,0.48789462,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1726.jpg
820,0.7636042,0.3410655,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/14.jpg
821,0.6989715,0.21499005,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1318.jpg
822,0.1347255,0.3528137,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1116.jpg
823,0.7107218,0.2113342,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1310.jpg
824,0.07442577,0.38443357,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/937.jpg
825,0.16117924,0.32925272,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1028.jpg
826,0.1725016,0.5639433,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1479.jpg
827,0.26354703,0.60093725,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1365.jpg
828,0.14345838,0.35423344,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1098.jpg
829,0.68303466,0.11251181,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1261.jpg
830,0.2344306,0.35151556,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/624.jpg
831,0.790697,0.40536714,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/157.jpg
832,0.5203772,0.5460599,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1682.jpg
833,0.123416625,0.54470104,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1533.jpg
834,0.77966464,0.37057498,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/36.jpg
835,0.0895548,0.37792397,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/966.jpg
836,0.60621226,0.45355752,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/465.jpg
837,0.14220582,0.4455203,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1212.jpg
838,0.69029796,0.48408914,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/362.jpg
839,0.35753486,0.33394274,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/891.jpg
840,0.4933295,0.4855774,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1700.jpg
841,0.81007487,0.42732617,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/167.jpg
842,0.8193005,0.43824226,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/178.jpg
843,0.68512213,0.1253795,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1252.jpg
844,0.49578553,0.5068076,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1761.jpg
845,0.68051976,0.47767413,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/371.jpg
846,0.1055862,0.3077362,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1142.jpg
847,0.14968073,0.43834087,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1219.jpg
848,0.16290489,0.29874465,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/512.jpg
849,0.65648377,0.46834686,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/400.jpg
850,0.8169628,0.45098332,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/190.jpg
851,0.6738933,0.18155326,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1341.jpg
852,0.7783641,0.3716338,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/31.jpg
853,0.71827036,0.19210102,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1293.jpg
854,0.08633768,0.37946358,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/962.jpg
855,0.26744574,0.59202975,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1362.jpg
856,0.215197,0.5992947,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1447.jpg
857,0.77278686,0.36410406,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/24.jpg
858,0.65335476,0.4647058,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/416.jpg
859,0.26919353,0.57913864,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1356.jpg
860,0.218144,0.6041876,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1441.jpg
861,0.6484992,0.4664603,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/405.jpg
862,0.7555328,0.48982787,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/308.jpg
863,0.6797428,0.48547825,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/386.jpg
864,0.4929478,0.5087625,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1766.jpg
865,0.81465745,0.47456384,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/212.jpg
866,0.22953542,0.38668725,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/659.jpg
867,0.6490289,0.45979434,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/427.jpg
868,0.7206654,0.19078569,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1291.jpg
869,0.62325853,0.45535985,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/454.jpg
870,0.23082703,0.5828145,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1405.jpg
871,0.26822257,0.4350844,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/774.jpg
872,0.7487138,0.50835913,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/334.jpg
873,0.6598179,0.19264507,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1346.jpg
874,0.14165308,0.35708228,rtsp_10.14.30.211_5_person_1,/home/chaki/Projects/gods_eye/output/ptz_good_test_2/rtsp_10.14.30.211_5_person_1/1104.jpg
